	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
USP121	4.52777773473178e-48	0.524501363997607	0.742	0.503	9.64190268611132e-44	cDCs 2	USP12
CDK6	5.8362678915098e-48	0.394823524824952	0.357	0.155	1.24283324749701e-43	cDCs 2	CDK6
HINT11	9.45632775267966e-48	0.460996076903533	0.942	0.845	2.01372499493313e-43	cDCs 2	HINT1
SMG1	5.40298618531859e-47	0.448880564094459	0.518	0.284	1.15056590816359e-42	cDCs 2	SMG1
BLVRA1	1.08264903771453e-46	0.296565877790815	0.324	0.131	2.30550112581309e-42	cDCs 2	BLVRA
ZBTB38	1.1834155046823e-46	0.411821507739903	0.397	0.184	2.52008331722097e-42	cDCs 2	ZBTB38
STARD7	1.28777128088548e-46	0.436131653462308	0.436	0.217	2.74230894264563e-42	cDCs 2	STARD7
ALCAM1	3.23301216702586e-46	0.47697269609555	0.619	0.369	6.88469940968157e-42	cDCs 2	ALCAM
TMEM120B	3.37311277104273e-46	0.328989941402159	0.37	0.162	7.1830436459355e-42	cDCs 2	TMEM120B
SRGN1	3.81081552812491e-46	0.565548924019488	0.993	0.89	8.11513166714199e-42	cDCs 2	SRGN
ORAI1	2.09047699533279e-45	0.444308425804482	0.427	0.212	4.45167076156118e-41	cDCs 2	ORAI1
GPR1832	8.6705945366101e-45	0.797096877379408	0.942	0.812	1.84640310657112e-40	cDCs 2	GPR183
TBC1D9	1.16996276929971e-44	0.278613654655926	0.302	0.12	2.49143571722374e-40	cDCs 2	TBC1D9
RNF115	1.92464385982249e-44	0.295190051131477	0.313	0.127	4.09852909949199e-40	cDCs 2	RNF115
HLA-DOB1	5.81152453378408e-44	0.295947693512798	0.305	0.123	1.23756414946932e-39	cDCs 2	HLA-DOB
DCAF6	2.61943311919071e-43	0.280194167090862	0.297	0.119	5.57808282731662e-39	cDCs 2	DCAF6
LYN	4.05929106561739e-43	0.423115898846916	0.585	0.336	8.64426032423224e-39	cDCs 2	LYN
MOB1A	1.02468285354557e-42	0.524974713846932	0.669	0.479	2.1820621366253e-38	cDCs 2	MOB1A
COMMD1	2.90996994294899e-42	0.330803003192271	0.315	0.137	6.19678099350988e-38	cDCs 2	COMMD1
RPL211	4.5763379702541e-42	0.32208633612052	1	0.999	9.74531170765611e-38	cDCs 2	RPL21
TANK1	5.14355593107054e-42	0.462796928022723	0.656	0.434	1.09532023552147e-37	cDCs 2	TANK
SOX41	5.79526233699481e-42	0.589683218660665	0.602	0.371	1.23410111466304e-37	cDCs 2	SOX4
MAP3K1	7.20540713695373e-42	0.353147576943491	0.365	0.169	1.5343914498143e-37	cDCs 2	MAP3K1
RAB11FIP11	3.40513517479411e-41	0.427839799943005	0.651	0.398	7.25123535472405e-37	cDCs 2	RAB11FIP1
CCDC88A	4.47500985238541e-41	0.471321188216454	0.731	0.514	9.52953348065473e-37	cDCs 2	CCDC88A
IL2RG1	4.63610383411925e-41	0.318459204216514	0.423	0.207	9.87258311475694e-37	cDCs 2	IL2RG
RAC1	6.20429121672554e-41	0.483820801248955	0.97	0.922	1.3212038146017e-36	cDCs 2	RAC1
HLA-C1	8.58441697543908e-41	0.397088164219888	0.993	0.969	1.82805159491975e-36	cDCs 2	HLA-C
IKZF1	8.78722016009595e-41	0.330325467409071	0.32	0.139	1.87123853309243e-36	cDCs 2	IKZF1
PPP1R12A	9.57766924752563e-41	0.489877117950991	0.548	0.334	2.03956466626058e-36	cDCs 2	PPP1R12A
RIPK2	1.87660726770218e-40	0.493603406039788	0.485	0.267	3.9962351765718e-36	cDCs 2	RIPK2
RAP2A	2.78199284310003e-40	0.289911920248834	0.33	0.145	5.92425375938152e-36	cDCs 2	RAP2A
APPL11	2.8760768327205e-40	0.340790522853037	0.399	0.199	6.12460561527831e-36	cDCs 2	APPL1
TMEM14C	5.30294406642948e-40	0.456855872934607	0.559	0.349	1.12926193894616e-35	cDCs 2	TMEM14C
CIRBP1	2.439471179126e-39	0.453944722273265	0.735	0.546	5.19485387594882e-35	cDCs 2	CIRBP
STAT5A1	2.82815821385731e-39	0.386418292012042	0.431	0.221	6.02256291640913e-35	cDCs 2	STAT5A
GLS1	3.62069337543897e-39	0.559790178981444	0.74	0.528	7.71026654299729e-35	cDCs 2	GLS
ATF5	3.77530541066729e-39	0.373963109908809	0.437	0.228	8.039512872016e-35	cDCs 2	ATF5
LRRFIP21	6.77016550264703e-39	0.38633413275208	0.602	0.372	1.44170674378868e-34	cDCs 2	LRRFIP2
PTPN13	1.34565655000802e-38	0.443982650700718	0.728	0.522	2.86557562324208e-34	cDCs 2	PTPN1
FTX	1.37065817530303e-38	0.379495385491305	0.399	0.2	2.9188165843078e-34	cDCs 2	FTX
MTSS11	1.42575957080362e-38	0.361282539009662	0.36	0.17	3.03615500602632e-34	cDCs 2	MTSS1
PIM1	2.14953340738259e-38	0.392895327887824	0.401	0.202	4.57743139102123e-34	cDCs 2	PIM1
GRINA	4.70452878094232e-38	0.375951063095313	0.486	0.273	1.00182940390167e-33	cDCs 2	GRINA
CFLAR2	5.62174528090699e-38	0.381004953702372	0.932	0.769	1.19715065756914e-33	cDCs 2	CFLAR
KMT2A1	1.87427163561341e-37	0.407784964737936	0.521	0.308	3.99126144803876e-33	cDCs 2	KMT2A
RPL411	2.1794531955998e-37	0.305910722619637	1	1	4.64114558002977e-33	cDCs 2	RPL41
IL13RA11	2.91855290655637e-37	0.341643227150656	0.473	0.256	6.2150584145118e-33	cDCs 2	IL13RA1
LGALS21	3.50234130407066e-37	0.607514971710667	0.742	0.543	7.45823580701846e-33	cDCs 2	LGALS2
TRAF11	4.6735942955967e-37	0.369930779815184	0.673	0.422	9.95241905247317e-33	cDCs 2	TRAF1
GPBP11	6.2507243944217e-37	0.430138253580553	0.858	0.702	1.3310917597921e-32	cDCs 2	GPBP1
SNN1	1.3652823025166e-36	0.306746066892757	0.424	0.217	2.90736866320911e-32	cDCs 2	SNN
ARPP19	6.01747336989878e-36	0.422444399945971	0.554	0.348	1.28142095411995e-31	cDCs 2	ARPP19
CYTIP2	8.80495156640929e-36	0.389787777911977	0.741	0.5	1.87501443606686e-31	cDCs 2	CYTIP
FXR1	2.06680826780714e-35	0.432260655070203	0.577	0.381	4.4012682062953e-31	cDCs 2	FXR1
NABP12	8.25355604753243e-35	0.626195182509001	0.732	0.546	1.75759476032203e-30	cDCs 2	NABP1
MED13L	1.09923492889231e-34	0.393768513685692	0.52	0.313	2.34082078107618e-30	cDCs 2	MED13L
SERPINF1	2.28040078326371e-34	0.314421507277553	0.476	0.261	4.85611346796006e-30	cDCs 2	SERPINF1
HLA-F	2.40510846682702e-34	0.376725255299372	0.447	0.255	5.12167848010814e-30	cDCs 2	HLA-F
AC008105.3	3.37325669206878e-34	0.330261012593171	0.347	0.17	7.18335012576046e-30	cDCs 2	AC008105.3
NCOA3	6.13406631745833e-34	0.349573909038537	0.418	0.229	1.30624942230275e-29	cDCs 2	NCOA3
SF3A1	1.03917820229191e-33	0.260362217612231	0.3	0.136	2.21292998178061e-29	cDCs 2	SF3A1
PTMS1	1.40228205225985e-33	0.494837183498541	0.679	0.512	2.98615963028736e-29	cDCs 2	PTMS
SPOP	1.55155087722758e-33	0.294878289935825	0.255	0.109	3.30402759305614e-29	cDCs 2	SPOP
CARD161	1.58307616762336e-33	0.392953143530669	0.511	0.299	3.37116069895395e-29	cDCs 2	CARD16
BIRC2	2.5999615867206e-33	0.284325430734908	0.42	0.22	5.53661819892152e-29	cDCs 2	BIRC2
SPPL2A	3.19851447477233e-33	0.306242862189273	0.373	0.192	6.81123657402767e-29	cDCs 2	SPPL2A
ARID1B	3.68575835867902e-33	0.435064489552879	0.473	0.286	7.84882242480697e-29	cDCs 2	ARID1B
MALT11	9.42622132805907e-33	0.460270161922085	0.521	0.317	2.00731383181018e-28	cDCs 2	MALT1
HLA-DQA21	9.76978983528706e-33	0.599430867940963	0.67	0.479	2.08047674542438e-28	cDCs 2	HLA-DQA2
ASAP1	1.3992339076996e-32	0.448897176716074	0.554	0.365	2.9796686064463e-28	cDCs 2	ASAP1
OST4	6.42794081250802e-32	0.396174931562369	0.826	0.704	1.36882999602358e-27	cDCs 2	OST4
RPL151	9.9005231355711e-32	0.287665874958893	0.999	0.999	2.10831640171987e-27	cDCs 2	RPL15
FAM107B2	1.15727168462909e-31	0.485525710010797	0.689	0.498	2.46441005241765e-27	cDCs 2	FAM107B
MOB3A1	1.17315821450449e-31	0.292645514898629	0.395	0.209	2.49824041778731e-27	cDCs 2	MOB3A
HMGN31	1.56523546262636e-31	0.391452566877173	0.434	0.253	3.33316891766283e-27	cDCs 2	HMGN3
CDYL	1.77321331809576e-31	0.336115200174843	0.359	0.187	3.77605776088492e-27	cDCs 2	CDYL
PDPK1	4.23207880159461e-31	0.252923650614054	0.32	0.154	9.01221180799572e-27	cDCs 2	PDPK1
TNFAIP81	5.54578114057169e-31	0.407293382055038	0.836	0.68	1.18097409388474e-26	cDCs 2	TNFAIP8
SLC15A31	7.45938281882329e-31	0.278664560376578	0.356	0.179	1.58847557126842e-26	cDCs 2	SLC15A3
CD1C1	9.18331897855803e-31	0.371307164424366	0.314	0.151	1.95558777648393e-26	cDCs 2	CD1C
SH3KBP1	1.04665700436876e-30	0.316298937005379	0.369	0.194	2.22885609080328e-26	cDCs 2	SH3KBP1
MIR155HG2	4.72912071352836e-30	0.392260099279198	0.566	0.344	1.00706625594586e-25	cDCs 2	MIR155HG
HNMT1	1.25496447495924e-29	0.268562797876438	0.298	0.143	2.6724468494257e-25	cDCs 2	HNMT
MNDA	1.26934069389136e-29	0.362763630862989	0.433	0.251	2.70306100764165e-25	cDCs 2	MNDA
CLIC21	1.86158242845563e-29	0.323579379293378	0.563	0.355	3.96423978139627e-25	cDCs 2	CLIC2
DUSP11	3.1487131644817e-29	0.347298274880364	0.973	0.873	6.70518468376378e-25	cDCs 2	DUSP1
RPS251	3.88187634349563e-29	0.265704295885791	0.999	0.997	8.26645567347393e-25	cDCs 2	RPS25
TNFSF13B1	4.43587670864302e-29	0.50379495114983	0.475	0.295	9.44619945105532e-25	cDCs 2	TNFSF13B
IL10RA2	5.92837341218899e-29	0.31691059525595	0.609	0.388	1.26244711812564e-24	cDCs 2	IL10RA
RAPGEF11	8.21533654406765e-29	0.311628209756913	0.504	0.306	1.74945591705921e-24	cDCs 2	RAPGEF1
RNF19B1	8.22999583196695e-29	0.281231156149106	0.372	0.195	1.75257761241736e-24	cDCs 2	RNF19B
PRMT2	1.40421950291541e-28	0.334708928161615	0.43	0.256	2.99028543145837e-24	cDCs 2	PRMT2
VDAC21	1.96930712199742e-28	0.358417433310565	0.656	0.493	4.19363951629351e-24	cDCs 2	VDAC2
SFT2D1	2.08573197680399e-28	0.30129079066299	0.334	0.176	4.44156624460411e-24	cDCs 2	SFT2D1
MAFF	2.16297777955376e-28	0.306840207365436	0.491	0.293	4.60606118155973e-24	cDCs 2	MAFF
TNIP2	2.45663839218899e-28	0.282298223712826	0.421	0.24	5.23141145616646e-24	cDCs 2	TNIP2
H2AFZ2	3.30746396550919e-28	0.359249203680942	0.971	0.912	7.04324451455181e-24	cDCs 2	H2AFZ
RPL91	4.39764162008882e-28	0.254310473234135	1	0.999	9.36477782997915e-24	cDCs 2	RPL9
IFI301	1.00477706386128e-27	0.447984501753474	0.81	0.669	2.13967275749259e-23	cDCs 2	IFI30
NCOA71	1.62455716759212e-27	0.38080932563519	0.454	0.278	3.45949448838741e-23	cDCs 2	NCOA7
NR4A31	4.44908946639072e-27	0.471562368253255	0.625	0.45	9.47433601867903e-23	cDCs 2	NR4A3
LCP11	6.74449538369891e-27	0.415845862316706	0.906	0.786	1.43624029195868e-22	cDCs 2	LCP1
SERPINB11	1.54536422825807e-26	0.426294448784953	0.861	0.725	3.29085312407556e-22	cDCs 2	SERPINB1
ANKLE21	2.40747405702964e-26	0.389388842893354	0.444	0.279	5.12671600444461e-22	cDCs 2	ANKLE2
TES1	3.02354419139323e-26	0.409255386659717	0.628	0.45	6.43863735557189e-22	cDCs 2	TES
UBE2F	6.33302483374693e-26	0.323040248640365	0.434	0.264	1.34861763834641e-21	cDCs 2	UBE2F
ETV61	1.07409023779485e-25	0.261182797860171	0.42	0.243	2.28727516138414e-21	cDCs 2	ETV6
NECAP2	1.21156344863984e-25	0.279806632164595	0.388	0.222	2.58002436387853e-21	cDCs 2	NECAP2
MCOLN21	2.97950854651191e-25	0.304523703390483	0.456	0.28	6.34486344979712e-21	cDCs 2	MCOLN2
ANXA7	6.94491763232171e-25	0.261070412392233	0.381	0.219	1.47892020980291e-20	cDCs 2	ANXA7
CDC42SE2	1.04150611785887e-24	0.288478556819272	0.43	0.261	2.21788727798047e-20	cDCs 2	CDC42SE2
PPP1R2	1.10475309841901e-24	0.304964525580973	0.511	0.336	2.35257172308327e-20	cDCs 2	PPP1R2
WHAMM	3.1154902437296e-24	0.250446978226053	0.31	0.163	6.63443647402219e-20	cDCs 2	WHAMM
TXNL1	3.97501472052094e-24	0.341661127640191	0.491	0.335	8.46479384734934e-20	cDCs 2	TXNL1
PRRG41	8.29266022843476e-24	0.278722705879678	0.32	0.174	1.76592199564518e-19	cDCs 2	PRRG4
ANKRD11	1.05450354445969e-23	0.394187247311028	0.546	0.386	2.24556529792691e-19	cDCs 2	ANKRD11
DNAJC15	1.22150298956673e-23	0.273795379597978	0.424	0.262	2.60119061628236e-19	cDCs 2	DNAJC15
RALA1	2.16589374124533e-23	0.35041486614416	0.771	0.642	4.61227072198193e-19	cDCs 2	RALA
MIS18BP1	5.19150109163481e-23	0.261657010927069	0.276	0.143	1.10553015746363e-18	cDCs 2	MIS18BP1
CCNI1	7.19221646584215e-23	0.354859451610389	0.832	0.767	1.53158249640109e-18	cDCs 2	CCNI
PARK71	9.44916292897366e-23	0.388909488906945	0.673	0.553	2.01219924572494e-18	cDCs 2	PARK7
ATG31	1.09938332721547e-22	0.328730727578384	0.541	0.379	2.34113679530535e-18	cDCs 2	ATG3
HSPA1A2	1.4748253718761e-22	0.549043540855354	0.98	0.902	3.14064062941016e-18	cDCs 2	HSPA1A
STK17B	2.07757412309076e-22	0.362949217361435	0.521	0.355	4.42419409512178e-18	cDCs 2	STK17B
GRASP	4.26745986430651e-22	0.287937757052363	0.362	0.21	9.0875557810407e-18	cDCs 2	GRASP
ATF31	4.29260200069835e-22	0.427132373653497	0.538	0.378	9.14109596048713e-18	cDCs 2	ATF3
MPZL1	1.19784153524023e-21	0.273688056760565	0.346	0.198	2.55080354929407e-17	cDCs 2	MPZL1
ST8SIA41	1.26336613824327e-21	0.35149357015806	0.603	0.439	2.69033819138905e-17	cDCs 2	ST8SIA4
ASH1L	1.71780400295873e-21	0.29007798497938	0.489	0.327	3.65806362430062e-17	cDCs 2	ASH1L
CAMLG1	1.85454547526335e-21	0.28975051925993	0.486	0.327	3.9492545895733e-17	cDCs 2	CAMLG
DSC21	2.52331152243282e-21	0.266273291954173	0.318	0.179	5.37339188702069e-17	cDCs 2	DSC2
RAB101	6.93675295274991e-21	0.317589691749928	0.718	0.573	1.47718154128809e-16	cDCs 2	RAB10
LUZP1	1.47187845000016e-20	0.284057591622686	0.438	0.285	3.13436515927534e-16	cDCs 2	LUZP1
SRSF111	1.82185556316655e-20	0.348455979737346	0.632	0.503	3.87964142176317e-16	cDCs 2	SRSF11
SERPINB91	1.99314415283819e-20	0.302344552145794	0.912	0.759	4.24440047346893e-16	cDCs 2	SERPINB9
FMNL1	1.0417715143007e-19	0.257757628405778	0.438	0.285	2.21845243970335e-15	cDCs 2	FMNL1
PMAIP11	5.30650994074055e-19	0.364025152621024	0.596	0.447	1.1300212918807e-14	cDCs 2	PMAIP1
RAB11A	7.04666606656169e-19	0.287907254758796	0.514	0.368	1.50058753887431e-14	cDCs 2	RAB11A
SUMO21	9.42069017549264e-19	0.277170568015466	0.909	0.846	2.00613597287116e-14	cDCs 2	SUMO2
HSPA81	1.70268202030111e-18	0.350199413384364	0.967	0.946	3.62586136223122e-14	cDCs 2	HSPA8
WNK1	3.35091528029681e-18	0.314474124297702	0.521	0.395	7.13577408939205e-14	cDCs 2	WNK1
PNISR	5.07784144093351e-18	0.272874714110962	0.527	0.378	1.08132633484679e-13	cDCs 2	PNISR
PRDM2	2.04178916535493e-17	0.262094898677779	0.324	0.199	4.34799002762332e-13	cDCs 2	PRDM2
PDGFB1	1.2364046917509e-16	0.373451482549063	0.34	0.212	2.63292379108353e-12	cDCs 2	PDGFB
YPEL5	3.26523467822454e-16	0.304560413168228	0.492	0.359	6.95331724727916e-12	cDCs 2	YPEL5
DUSP41	8.3399862442799e-16	0.349179598493565	0.479	0.331	1.77600007071941e-11	cDCs 2	DUSP4
GAS52	1.24461838725219e-15	0.273909889365406	0.706	0.583	2.65041485565354e-11	cDCs 2	GAS5
UBXN11	2.01841132957779e-15	0.274787334691412	0.619	0.516	4.29820692633591e-11	cDCs 2	UBXN1
RPS19BP1	2.37540728399765e-15	0.251582239101579	0.518	0.381	5.05842981127299e-11	cDCs 2	RPS19BP1
RHOG1	3.24832938418348e-15	0.280919838668524	0.612	0.482	6.91731742361873e-11	cDCs 2	RHOG
CMTM61	6.42649047005805e-15	0.254171958714425	0.815	0.709	1.36852114559886e-10	cDCs 2	CMTM6
SMS	7.41072767322273e-15	0.320373005215686	0.407	0.288	1.57811445801278e-10	cDCs 2	SMS
PSME21	1.1520227499496e-14	0.321224136019052	0.661	0.563	2.45323244601767e-10	cDCs 2	PSME2
UBC2	1.42450423833684e-14	0.283653691162283	0.986	0.983	3.0334817755383e-10	cDCs 2	UBC
ATP6V1G11	5.82924488138927e-14	0.357468290167411	0.737	0.656	1.24133769749184e-09	cDCs 2	ATP6V1G1
PIM31	8.01839391502416e-14	0.269570317275833	0.667	0.561	1.7075169842044e-09	cDCs 2	PIM3
FKBP41	1.37637342841274e-13	0.290259936049655	0.576	0.453	2.93098721580494e-09	cDCs 2	FKBP4
HSPB12	2.14011406363185e-13	0.526025635581894	0.951	0.9	4.55737289850402e-09	cDCs 2	HSPB1
CSTA1	2.23419929928002e-13	0.334472697516812	0.378	0.265	4.7577274078168e-09	cDCs 2	CSTA
BZW11	7.38785879667027e-13	0.266563303405983	0.726	0.652	1.57324453075093e-08	cDCs 2	BZW1
TBCA1	2.10765345746974e-12	0.257253195054916	0.683	0.607	4.4882480376818e-08	cDCs 2	TBCA
JUN1	7.15024213602897e-09	0.539558446216528	0.616	0.526	0.000152264406286737	cDCs 2	JUN
HSPA1B2	2.13194985181857e-07	0.42365775203263	0.705	0.649	0.00453998720944765	cDCs 2	HSPA1B
DNAJB13	2.23756813732421e-05	0.380628846213955	0.683	0.657	0.47649013484319	cDCs 2	DNAJB1
DCN	0	4.04953208099617	0.976	0.096	0	Fibroblasts	DCN
COL1A1	0	3.94190418945891	0.934	0.064	0	Fibroblasts	COL1A1
COL3A1	0	3.54241946371335	0.909	0.049	0	Fibroblasts	COL3A1
COL1A2	0	3.48656777646966	0.932	0.049	0	Fibroblasts	COL1A2
PTGDS	0	3.21124734829983	0.737	0.04	0	Fibroblasts	PTGDS
COL6A1	0	3.12173248023283	0.9	0.045	0	Fibroblasts	COL6A1
COL6A2	0	3.0442730783517	0.947	0.04	0	Fibroblasts	COL6A2
LUM	0	2.89787025320742	0.867	0.032	0	Fibroblasts	LUM
COL6A3	0	2.5245608128749	0.863	0.025	0	Fibroblasts	COL6A3
SPARC	0	2.46375972252921	0.85	0.057	0	Fibroblasts	SPARC
SFRP2	0	2.33553575930732	0.755	0.019	0	Fibroblasts	SFRP2
CCDC80	0	2.3293389878285	0.838	0.027	0	Fibroblasts	CCDC80
TNFAIP6	0	2.2192190292248	0.735	0.098	0	Fibroblasts	TNFAIP6
C1R1	0	2.21207646336183	0.88	0.096	0	Fibroblasts	C1R
MGP	0	2.10196983794953	0.458	0.029	0	Fibroblasts	MGP
C1S	0	2.09567568068739	0.887	0.041	0	Fibroblasts	C1S
POSTN	0	2.06836737944732	0.551	0.015	0	Fibroblasts	POSTN
IGFBP7	0	2.01594393131707	0.81	0.144	0	Fibroblasts	IGFBP7
CTSK	0	1.97710849650564	0.841	0.049	0	Fibroblasts	CTSK
IGFBP4	0	1.83347789857339	0.812	0.084	0	Fibroblasts	IGFBP4
C11orf96	0	1.82761838258	0.624	0.058	0	Fibroblasts	C11orf96
MMP2	0	1.81984084912644	0.734	0.019	0	Fibroblasts	MMP2
NNMT	0	1.78389443694802	0.805	0.018	0	Fibroblasts	NNMT
APCDD11	0	1.77343218136499	0.672	0.076	0	Fibroblasts	APCDD1
CCL2	0	1.73691735619452	0.642	0.082	0	Fibroblasts	CCL2
APOD	0	1.72606956743901	0.507	0.013	0	Fibroblasts	APOD
MEG3	0	1.70099149441561	0.735	0.013	0	Fibroblasts	MEG3
GEM	0	1.64739067338951	0.783	0.122	0	Fibroblasts	GEM
PLPP3	0	1.62450089294464	0.75	0.019	0	Fibroblasts	PLPP3
CCN1	0	1.53342602847474	0.588	0.041	0	Fibroblasts	CCN1
CXCL12	0	1.52720071462647	0.522	0.048	0	Fibroblasts	CXCL12
FBLN1	0	1.45856742866815	0.639	0.031	0	Fibroblasts	FBLN1
VCAN	0	1.45785012352689	0.697	0.064	0	Fibroblasts	VCAN
SERPING11	0	1.43127430974048	0.85	0.124	0	Fibroblasts	SERPING1
CALD11	0	1.42462579270662	0.839	0.114	0	Fibroblasts	CALD1
FSTL1	0	1.3824725808006	0.73	0.013	0	Fibroblasts	FSTL1
FBLN2	0	1.35524601868178	0.704	0.008	0	Fibroblasts	FBLN2
SELENOM	0	1.35292271023773	0.768	0.058	0	Fibroblasts	SELENOM
FBN1	0	1.34160566324596	0.651	0.009	0	Fibroblasts	FBN1
BGN	0	1.32746085864469	0.624	0.016	0	Fibroblasts	BGN
SOD3	0	1.31926458717148	0.699	0.009	0	Fibroblasts	SOD3
TWIST1	0	1.30988775305052	0.67	0.011	0	Fibroblasts	TWIST1
RND31	0	1.3067243790467	0.779	0.137	0	Fibroblasts	RND3
DIO2	0	1.30359234651904	0.484	0.011	0	Fibroblasts	DIO2
CAVIN11	0	1.29150615033096	0.772	0.076	0	Fibroblasts	CAVIN1
TNC	0	1.27215571069375	0.527	0.013	0	Fibroblasts	TNC
CFH	0	1.26851538220897	0.677	0.012	0	Fibroblasts	CFH
PRRX1	0	1.26229154859253	0.723	0.008	0	Fibroblasts	PRRX1
COL18A1	0	1.2622112077768	0.599	0.035	0	Fibroblasts	COL18A1
IGFBP5	0	1.256960519784	0.361	0.014	0	Fibroblasts	IGFBP5
AEBP1	0	1.23802286149992	0.666	0.008	0	Fibroblasts	AEBP1
CLU	0	1.23770864289566	0.511	0.022	0	Fibroblasts	CLU
SPARCL1	0	1.23257609111169	0.487	0.019	0	Fibroblasts	SPARCL1
ADIRF	0	1.22448874628275	0.657	0.102	0	Fibroblasts	ADIRF
PCOLCE	0	1.19811975811959	0.668	0.014	0	Fibroblasts	PCOLCE
ADAMTS1	0	1.16503036588637	0.533	0.023	0	Fibroblasts	ADAMTS1
THY1	0	1.15966050011645	0.631	0.007	0	Fibroblasts	THY1
CRYAB	0	1.1343659649038	0.431	0.022	0	Fibroblasts	CRYAB
RARRES2	0	1.11554789596274	0.595	0.013	0	Fibroblasts	RARRES2
COL4A1	0	1.09808907113942	0.54	0.008	0	Fibroblasts	COL4A1
HAS2	0	1.07596137783093	0.515	0.005	0	Fibroblasts	HAS2
COMP	0	1.07240443658587	0.279	0.007	0	Fibroblasts	COMP
COL5A2	0	1.07073484371248	0.608	0.01	0	Fibroblasts	COL5A2
RGS16	0	1.05441901154766	0.453	0.034	0	Fibroblasts	RGS16
CAV11	0	1.04500984937834	0.67	0.092	0	Fibroblasts	CAV1
PDGFRB	0	1.03268185570248	0.591	0.008	0	Fibroblasts	PDGFRB
MFAP4	0	1.03136900936271	0.586	0.007	0	Fibroblasts	MFAP4
ZBTB20	0	1.03133750360781	0.657	0.065	0	Fibroblasts	ZBTB20
CCN2	0	0.982598926437371	0.487	0.011	0	Fibroblasts	CCN2
FMOD	0	0.979049473173164	0.551	0.003	0	Fibroblasts	FMOD
COL4A2	0	0.977220051825203	0.544	0.012	0	Fibroblasts	COL4A2
S100A13	0	0.974709561675432	0.67	0.118	0	Fibroblasts	S100A13
FN1	0	0.936170634421835	0.516	0.011	0	Fibroblasts	FN1
TWIST2	0	0.931387083743591	0.555	0.006	0	Fibroblasts	TWIST2
MEG8	0	0.926656523198977	0.44	0.01	0	Fibroblasts	MEG8
THBS2	0	0.925678156957877	0.473	0.023	0	Fibroblasts	THBS2
FRMD6	0	0.923716280553606	0.577	0.037	0	Fibroblasts	FRMD6
LTBP1	0	0.913612783649281	0.538	0.024	0	Fibroblasts	LTBP1
CYP7B1	0	0.903265105004274	0.518	0.031	0	Fibroblasts	CYP7B1
PAPPA	0	0.860919303744129	0.453	0.003	0	Fibroblasts	PAPPA
CYP26B1	0	0.859893715794162	0.414	0.012	0	Fibroblasts	CYP26B1
IGFBP2	0	0.845468578098737	0.336	0.023	0	Fibroblasts	IGFBP2
PDGFRA	0	0.843392093329801	0.544	0.006	0	Fibroblasts	PDGFRA
PRRX2	0	0.838373230856218	0.544	0.029	0	Fibroblasts	PRRX2
C3	0	0.811708750731906	0.436	0.04	0	Fibroblasts	C3
DPT	0	0.809994348580449	0.465	0.004	0	Fibroblasts	DPT
HTRA1	0	0.804333657319172	0.516	0.06	0	Fibroblasts	HTRA1
PLAC9	0	0.801199726841203	0.476	0.013	0	Fibroblasts	PLAC9
SERPINE2	0	0.795088067820597	0.414	0.007	0	Fibroblasts	SERPINE2
CCN5	0	0.773328219818568	0.25	0.006	0	Fibroblasts	CCN5
LAMA4	0	0.767949287429393	0.498	0.006	0	Fibroblasts	LAMA4
SLIT3	0	0.757947529995231	0.465	0.005	0	Fibroblasts	SLIT3
CPE	0	0.730436397697817	0.345	0.007	0	Fibroblasts	CPE
SLC39A14	0	0.730121670719841	0.449	0.027	0	Fibroblasts	SLC39A14
CNN3	0	0.719542421209581	0.518	0.018	0	Fibroblasts	CNN3
DDR2	0	0.716472444968023	0.485	0.008	0	Fibroblasts	DDR2
COL5A1	0	0.711243437415168	0.447	0.005	0	Fibroblasts	COL5A1
EFEMP1	0	0.704681804353674	0.438	0.016	0	Fibroblasts	EFEMP1
MXRA8	0	0.692169828842842	0.44	0.004	0	Fibroblasts	MXRA8
SPTBN1	0	0.690499534188862	0.498	0.052	0	Fibroblasts	SPTBN1
SPRY1	0	0.690270819182426	0.389	0.014	0	Fibroblasts	SPRY1
COL14A1	0	0.675883021197448	0.383	0.005	0	Fibroblasts	COL14A1
TIMP3	0	0.675236393129391	0.392	0.014	0	Fibroblasts	TIMP3
WWTR1	0	0.672625244849114	0.458	0.017	0	Fibroblasts	WWTR1
TBX3	0	0.667634568455165	0.303	0.009	0	Fibroblasts	TBX3
GREM1	0	0.659777610422462	0.35	0.006	0	Fibroblasts	GREM1
COL15A1	0	0.650204232603045	0.42	0.006	0	Fibroblasts	COL15A1
ANTXR1	0	0.647752170929548	0.432	0.04	0	Fibroblasts	ANTXR1
CDH11	0	0.64387995333291	0.445	0.002	0	Fibroblasts	CDH11
GAS1	0	0.643402045665247	0.376	0.017	0	Fibroblasts	GAS1
CRISPLD2	0	0.64294990811913	0.414	0.023	0	Fibroblasts	CRISPLD2
F2R	0	0.635284029564902	0.409	0.01	0	Fibroblasts	F2R
TCIM	0	0.629315768720851	0.308	0.006	0	Fibroblasts	TCIM
PAM	0	0.61558911277886	0.44	0.043	0	Fibroblasts	PAM
AQP1	0	0.615141490439446	0.347	0.013	0	Fibroblasts	AQP1
COL6A5	0	0.613067124466839	0.286	0.002	0	Fibroblasts	COL6A5
