	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
MIR663AHG	0.017483488451736	0.00121027319383624	0.002	0	1
ZCCHC18	0.017483488451736	0.00121027319383624	0.002	0	1
AP003352.1	0.130619804911178	0.00121000240880991	0.003	0.002	1
TIGD7	0.215156947225852	0.00120973214338173	0.004	0.003	1
AL353748.3	0.271264861141587	0.00120946239605759	0.006	0.004	1
ANGEL2	0.497284726714461	0.00120854291682069	0.038	0.035	1
C17orf100	0.519822451988142	0.00120799655550381	0.007	0.006	1
FAM8A1	0.685304346645497	0.0012073134401347	0.029	0.027	1
TBX18	0.215660770606834	0.00120703349325163	0.008	0.006	1
TSBP1-AS1	0.264197381262802	0.00120690431539635	0.003	0.002	1
AL662797.1	0.35498452217567	0.00120606933891239	0.005	0.004	1
AL080317.1	0.35498452217567	0.00120606933891239	0.005	0.004	1
AL031848.2	0.308713729544943	0.00120576826862655	0.005	0.004	1
MFAP3L	0.308713729544943	0.00120576826862655	0.005	0.004	1
EEF1AKMT1	0.472812862087501	0.00120553716654663	0.016	0.015	1
AC083855.2	0.401710414878466	0.00120497233322569	0.009	0.008	1
AC064836.4	0.457302630558461	0.00120474420924169	0.012	0.011	1
AL356599.1	0.41710312916292	0.00120470803523861	0.011	0.009	1
SFXN1	0.401816260375128	0.0012045601791562	0.05	0.047	1
LINC02569	0.0457950765022071	0.00120440189189336	0.002	0.001	1
AC125437.3	0.0457950765022071	0.00120440189189336	0.002	0.001	1
ZNF473	0.464092867223797	0.00120102400440186	0.01	0.009	1
XKR9	0.218888788501107	0.00120073715038215	0.003	0.002	1
AC010680.3	0.303123429280924	0.00120047579959645	0.004	0.003	1
NR3C2	0.349122885172878	0.00119965236803664	0.007	0.006	1
PLEKHA7	0.495765764439191	0.0011952845491016	0.014	0.012	1
LINC00865	0.742815284143089	0.00119476786886024	0.005	0.005	1
GNG12-AS1	0.181309949577899	0.00119457083088762	0.003	0.002	1
AC091978.1	0.181309949577899	0.00119457083088762	0.003	0.002	1
AC036214.2	0.181309949577899	0.00119457083088762	0.003	0.002	1
AL589843.1	0.181309949577899	0.00119457083088762	0.003	0.002	1
AKR1E2	0.181309949577899	0.00119457083088762	0.003	0.002	1
AC009063.2	0.181309949577899	0.00119457083088762	0.003	0.002	1
AP000897.1	0.181309949577899	0.00119457083088762	0.003	0.002	1
COQ7	0.466296441058511	0.00119284247298285	0.032	0.03	1
FSTL3	0.630135947336801	0.00119240155944936	0.028	0.027	1
FAM41C	0.432992707149222	0.00119041327955056	0.007	0.006	1
LINC01740	0.00508276885787472	0.00118951820440768	0.001	0	1
RAB42	0.426573662800759	0.00118943219011138	0.007	0.006	1
GFI1	0.0908301787307715	0.00118896138711061	0.002	0.001	1
LINC01805	0.0908301787307715	0.00118896138711061	0.002	0.001	1
SNORC	0.0908301787307715	0.00118896138711061	0.002	0.001	1
PRKAR2A-AS1	0.0908301787307715	0.00118896138711061	0.002	0.001	1
AC097375.1	0.0908301787307715	0.00118896138711061	0.002	0.001	1
ACBD7	0.0908301787307715	0.00118896138711061	0.002	0.001	1
AC018682.1	0.197690020689379	0.00118871119086512	0.004	0.002	1
AC012459.1	0.197690020689379	0.00118871119086512	0.004	0.002	1
GDPGP1	0.197690020689379	0.00118871119086512	0.004	0.002	1
AC009152.1	0.404372484867866	0.00118871119086512	0.003	0.002	1
TBX6	0.350526666350754	0.00118851745633418	0.007	0.005	1
AC080112.4	0.45505692733897	0.00118800513764757	0.005	0.004	1
PDE1B	0.531426492460304	0.00118733432632679	0.015	0.014	1
AC007406.5	0.596341105667094	0.00118658246706808	0.011	0.01	1
EXOC3L4	0.307956670811648	0.00118616910980361	0.002	0.002	1
U73166.1	0.442442468416297	0.00118512220037633	0.006	0.005	1
KLHL29	0.354144731923269	0.00118450975062816	0.006	0.005	1
FERMT2	0.862074031278326	0.00118398614172365	0.031	0.031	1
LINC01412	0.00645259674251245	0.00118334477512119	0.001	0	1
AL024498.1	0.00645259674251245	0.00118334477512119	0.001	0	1
LINC02840	0.00645259674251245	0.00118334477512119	0.001	0	1
SPATC1	0.00645259674251245	0.00118334477512119	0.001	0	1
AC013553.4	0.00645259674251245	0.00118334477512119	0.001	0	1
Z98752.4	0.00645259674251245	0.00118334477512119	0.001	0	1
LINC01275	0.00645259674251245	0.00118334477512119	0.001	0	1
CLEC1B	0.00645259674251245	0.00118334477512119	0.001	0	1
LINC01827	0.00645259674251245	0.00118334477512119	0.001	0	1
INSM2	0.019134598389789	0.00118334477512119	0.001	0	1
ETV7	0.509962247560591	0.00118259724372176	0.023	0.021	1
ANOS1	0.495355506084028	0.00117959883725213	0.012	0.011	1
AC110611.1	0.292397269227481	0.00117945250714887	0.004	0.003	1
AC018755.4	0.469270083246718	0.00117774455681734	0.02	0.018	1
CDH13	0.393203813007083	0.00117759725993982	0.036	0.033	1
AL078600.1	0.0312782489720936	0.00117748126856144	0.002	0.001	1
AC084809.2	0.0312782489720936	0.00117748126856144	0.002	0.001	1
FANCC	0.518699000128789	0.0011738528044813	0.014	0.013	1
AC110741.1	0.208203251122956	0.00117383576406157	0.003	0.002	1
SMAD9	0.454805052118375	0.00117336505814665	0.005	0.004	1
AC097359.2	0.248052167192712	0.00117329065019389	0.004	0.003	1
ABLIM2	0.248052167192712	0.00117329065019389	0.004	0.003	1
MATN4	0.248052167192712	0.00117329065019389	0.004	0.003	1
C10orf95	0.309946617341629	0.00117305576031427	0.005	0.004	1
ZFP3	0.350482468606814	0.00117282132042983	0.007	0.005	1
COX4I2	0.135675281099476	0.00117169864426591	0.005	0.004	1
STOX1	0.596367513752291	0.00117093405810138	0.011	0.01	1
SPOCD1	0.0924084861428167	0.00116821184644351	0.002	0.001	1
TNK2-AS1	0.17129878691146	0.00116767035955899	0.003	0.002	1
AC112236.2	0.17129878691146	0.00116767035955899	0.003	0.002	1
RBFADN	0.17129878691146	0.00116767035955899	0.003	0.002	1
ZNF571-AS1	0.17129878691146	0.00116767035955899	0.003	0.002	1
GABRQ	0.17129878691146	0.00116767035955899	0.003	0.002	1
PRR19	0.2570504203601	0.00116744071210352	0.004	0.003	1
THSD7A	0.348002666563021	0.00116729317406468	0.007	0.006	1
ZNF587B	0.494949746768796	0.00116419152147471	0.012	0.011	1
AL096840.2	0.40172689524691	0.00116412060296713	0.006	0.004	1
ZNF337-AS1	0.436247038261461	0.00116358343427442	0.007	0.006	1
AC093802.1	0.394262371822503	0.00116327191017541	0.006	0.005	1
SIRT3	0.461626243438342	0.0011623749344482	0.012	0.011	1
AL031056.2	0.130908083599635	0.00116235567371616	0.002	0.001	1
MEIS1-AS2	0.0743078706263449	0.00116204289035435	0.002	0.001	1
AC069148.1	0.0743078706263449	0.00116204289035435	0.002	0.001	1
AC096564.2	0.0743078706263449	0.00116204289035435	0.002	0.001	1
C8orf31	0.0743078706263449	0.00116204289035435	0.002	0.001	1
AP000442.1	0.0743078706263449	0.00116204289035435	0.002	0.001	1
AL136418.1	0.0743078706263449	0.00116204289035435	0.002	0.001	1
AC009171.2	0.0743078706263449	0.00116204289035435	0.002	0.001	1
LINC01151	0.14116834273474	0.00116204289035435	0.002	0.001	1
HOXA-AS2	0.190128102684922	0.00116181849890415	0.003	0.002	1
CTXN1	0.190128102684922	0.00116181849890415	0.003	0.002	1
MID1	0.708583280048126	0.00116175874497534	0.021	0.02	1
CYB5A	0.253969654329659	0.00116138157972706	0.212	0.2	1
NDC1	0.579052380833871	0.00115920814898581	0.025	0.023	1
REEP1	0.541077324550984	0.00115898596203681	0.012	0.01	1
Z99716.2	0.35342076355942	0.00115818859468779	0.004	0.003	1
PCDH19	0.35342076355942	0.00115818859468779	0.004	0.003	1
HORMAD1	0.400120456321305	0.0011579682768709	0.006	0.005	1
AC010632.2	0.354764961184499	0.00115765513306179	0.006	0.004	1
AL158801.2	0.0189512227818074	0.00115672264216311	0.001	0	1
TEX46	0.000762305109721705	0.00115640822881778	0.001	0	1
IGFN1	0.000762305109721705	0.00115640822881778	0.001	0	1
AC008456.1	0.000762305109721705	0.00115640822881778	0.001	0	1
GATA6-AS1	0.000762305109721705	0.00115640822881778	0.001	0	1
AP000842.2	0.000762305109721705	0.00115640822881778	0.001	0	1
CHAD	0.000762305109721705	0.00115640822881778	0.001	0	1
AL133268.2	0.000762305109721705	0.00115640822881778	0.001	0	1
NYAP2	0.105729086964313	0.00115618910699323	0.003	0.001	1
AC079601.1	0.105729086964313	0.00115618910699323	0.003	0.001	1
C7orf26	0.577161241342165	0.00115468118236688	0.029	0.028	1
RBM44	0.354994101226039	0.00115234596190333	0.005	0.004	1
AL512353.1	0.305533460656418	0.00115203119450651	0.005	0.003	1
TM4SF1	0.510013234264374	0.0011515838262284	0.05	0.053	1
RFX2	0.502909366686944	0.00114928058437884	0.046	0.043	1
ACO1	0.692192642078649	0.00114903747525875	0.036	0.035	1
AL731563.3	0.407648791225679	0.00114734878468672	0.004	0.003	1
OBSCN	0.523828523398474	0.00114715273972365	0.014	0.013	1
AC073046.1	0.195559696931419	0.00114692626689446	0.003	0.002	1
PACSIN1	0.296815223516086	0.00114671647567811	0.004	0.003	1
GPRIN2	0.242451685369747	0.00114640008080411	0.004	0.003	1
EIF2S3B	0.242451685369747	0.00114640008080411	0.004	0.003	1
MYH3	0.242451685369747	0.00114640008080411	0.004	0.003	1
ZNF503-AS1	0.308921777774741	0.00114619094223566	0.005	0.004	1
ENDOD1	0.727941534337047	0.00114505313636639	0.028	0.027	1
NOG	0.0909521032353287	0.00114501777156538	0.002	0.001	1
DES	0.0541175517677081	0.00114498427301114	0.001	0	1
AL135818.1	0.535942611524101	0.00114238991611779	0.012	0.011	1
DYRK1B	0.517720405926294	0.00114231829075123	0.019	0.017	1
ERI2	0.546029896955997	0.00114231829075123	0.019	0.017	1
GPRC5D-AS1	0.427769994935515	0.00114164614576949	0.01	0.009	1
FAM153B	0.0691128083476033	0.00114128431194292	0.002	0.001	1
PODXL2	0.487170863934576	0.00114103620903929	0.014	0.013	1
AL136171.2	0.303315896010112	0.00114087568936274	0.004	0.003	1
TACR2	0.159744438982094	0.00114076177821511	0.003	0.002	1
MT4	0.159744438982094	0.00114076177821511	0.003	0.002	1
AL133338.1	0.252989546445218	0.0011405579165656	0.004	0.003	1
ZNF879	0.310872321746044	0.00114035444577556	0.006	0.004	1
PBX1	0.656878241272347	0.00114028096779325	0.04	0.038	1
CDK18	0.506630579685079	0.00113693293978163	0.016	0.015	1
AC005332.5	0.396386351007187	0.0011364271611827	0.006	0.005	1
MAB21L3	0.423749935349673	0.00113622793703977	0.008	0.006	1
AC068888.2	0.423749935349673	0.00113622793703977	0.008	0.006	1
KCTD3	0.648899459793462	0.00113540545310941	0.034	0.032	1
ODC1-DT	0.0562284349210037	0.00113511627296395	0.002	0.001	1
ACADL	0.0562284349210037	0.00113511627296395	0.002	0.001	1
AL359091.4	0.0562284349210037	0.00113511627296395	0.002	0.001	1
TLL2	0.0562284349210037	0.00113511627296395	0.002	0.001	1
AC007655.2	0.0562284349210037	0.00113511627296395	0.002	0.001	1
B4GALNT1	0.0562284349210037	0.00113511627296395	0.002	0.001	1
AL137786.1	0.0562284349210037	0.00113511627296395	0.002	0.001	1
HBZ	0.0562284349210037	0.00113511627296395	0.002	0.001	1
AC110921.1	0.0562284349210037	0.00113511627296395	0.002	0.001	1
ZNF541	0.0562284349210037	0.00113511627296395	0.002	0.001	1
AC244090.3	0.0562284349210037	0.00113511627296395	0.002	0.001	1
AP001059.1	0.0562284349210037	0.00113511627296395	0.002	0.001	1
AC097662.1	0.115481848093861	0.00113511627296395	0.002	0.001	1
CLCN1	0.181430671508163	0.00113491770188339	0.003	0.002	1
AL359198.1	0.181430671508163	0.00113491770188339	0.003	0.002	1
AP002884.3	0.181430671508163	0.00113491770188339	0.003	0.002	1
CPT1C	0.181430671508163	0.00113491770188339	0.003	0.002	1
AL137802.2	0.260672375497404	0.00113471951176215	0.005	0.003	1
KLHL36	0.564852584608788	0.00113373984950117	0.063	0.06	1
NT5DC2	0.639166485140074	0.00113176935106284	0.052	0.05	1
ABCA10	0.474328534402376	0.00113123778225685	0.007	0.006	1
EDA	0.3901066539389	0.00113091821191835	0.007	0.006	1
LINC00115	0.417526127954153	0.00113040489752819	0.008	0.007	1
TRANK1	0.704986158169359	0.00112939573706435	0.02	0.019	1
LINC01715	0.0908943203089543	0.00112927028441832	0.002	0.001	1
AC098934.4	0.0908943203089543	0.00112927028441832	0.002	0.001	1
AC025287.3	0.0908943203089543	0.00112927028441832	0.002	0.001	1
AP005671.1	0.0908943203089543	0.00112927028441832	0.002	0.001	1
AL139246.3	0.197825624060749	0.00112907738861608	0.004	0.002	1
AC090517.2	0.197825624060749	0.00112907738861608	0.004	0.002	1
CDK5RAP1	0.601085828153097	0.00112582223775697	0.033	0.031	1
ADHFE1	0.303254950570916	0.00112515052052818	0.004	0.003	1
AC116913.1	0.303254950570916	0.00112515052052818	0.004	0.003	1
ARMT1	0.519186022119323	0.00112457479648876	0.052	0.049	1
MESP1	0.663817764663275	0.0011239994992918	0.019	0.017	1
AL354696.2	0.119009630772446	0.0011234280625718	0.003	0.002	1
AC010530.1	0.119009630772446	0.0011234280625718	0.003	0.002	1
CYP4F3	0.804054318670913	0.00112219432063216	0.005	0.005	1
GALNT12	0.462077769824507	0.00112085814134052	0.008	0.007	1
HSD11B2	0.477475450439055	0.00112067402742746	0.009	0.008	1
AL158064.1	0.0503558119703968	0.00112051661988306	0.001	0	1
TLR9	0.18053952927981	0.00112000865520774	0.002	0.001	1
KIF26A	0.18053952927981	0.00112000865520774	0.002	0.001	1
OSBPL10	0.532378923524508	0.00111989681209958	0.018	0.016	1
LDHC	0.190128102684922	0.00111950140833151	0.003	0.002	1
SGCG	0.235878840727896	0.00111950140833151	0.003	0.002	1
UBE2L5	0.235878840727896	0.00111950140833151	0.003	0.002	1
TSHR	0.235878840727896	0.00111950140833151	0.003	0.002	1
LGALS9B	0.307534730733826	0.0011193180365975	0.005	0.004	1
POLR2I	0.247648792721476	0.0011177010029661	0.184	0.174	1
PCDHGB7	0.141171163462626	0.00111758960378473	0.003	0.002	1
AC136475.3	0.656542823817151	0.00111723614019077	0.002	0.002	1
ZNF559	0.566669377305462	0.00111597447114443	0.012	0.011	1
GREM1	0.910758959383009	0.00111542827068054	0.02	0.019	1
AL713852.1	0.0437647848753268	0.00111434865229567	0.001	0	1
AC078983.1	0.0437647848753268	0.00111434865229567	0.001	0	1
ANO7	0.146385900493704	0.00111384508318319	0.003	0.001	1
AC107027.3	0.146385900493704	0.00111384508318319	0.003	0.001	1
AC099661.1	0.146385900493704	0.00111384508318319	0.003	0.001	1
AC120053.1	0.146385900493704	0.00111384508318319	0.003	0.001	1
AP000438.1	0.146385900493704	0.00111384508318319	0.003	0.001	1
SPIN2A	0.146385900493704	0.00111384508318319	0.003	0.001	1
LINC02705	0.146385900493704	0.00111384508318319	0.003	0.001	1
AL445231.1	0.24821381024378	0.00111366702289339	0.004	0.003	1
AL139353.2	0.24821381024378	0.00111366702289339	0.004	0.003	1
SCN3B	0.228230822612796	0.00110833507026342	0.003	0.002	1
LINC02606	0.0372120412637807	0.00110818153125947	0.002	0.001	1
SHISAL2A	0.0372120412637807	0.00110818153125947	0.002	0.001	1
AC112512.1	0.0372120412637807	0.00110818153125947	0.002	0.001	1
C10orf113	0.0372120412637807	0.00110818153125947	0.002	0.001	1
PRKG1-AS1	0.0372120412637807	0.00110818153125947	0.002	0.001	1
AC021037.1	0.0372120412637807	0.00110818153125947	0.002	0.001	1
FAM90A1	0.0372120412637807	0.00110818153125947	0.002	0.001	1
AC068792.1	0.0372120412637807	0.00110818153125947	0.002	0.001	1
AC001226.1	0.0372120412637807	0.00110818153125947	0.002	0.001	1
GABRB3	0.0372120412637807	0.00110818153125947	0.002	0.001	1
CCDC9B	0.0372120412637807	0.00110818153125947	0.002	0.001	1
LINC01229	0.0372120412637807	0.00110818153125947	0.002	0.001	1
KCNA7	0.0372120412637807	0.00110818153125947	0.002	0.001	1
STK4-AS1	0.0372120412637807	0.00110818153125947	0.002	0.001	1
BX005040.1	0.0372120412637807	0.00110818153125947	0.002	0.001	1
LINC00642	0.171411303946893	0.00110800879613349	0.003	0.002	1
GARNL3	0.311529183328849	0.00110766431925618	0.006	0.004	1
ENTHD1	0.487519843563855	0.00110738340039062	0.006	0.006	1
FDXR	0.625321323681196	0.00110477732116229	0.029	0.028	1
ZBTB7C	0.503845308355235	0.0011043144136303	0.018	0.016	1
C4orf19	0.35531040787205	0.00110392164847152	0.005	0.004	1
AL049840.6	0.35531040787205	0.00110392164847152	0.005	0.004	1
RLN2	0.394530375128487	0.00110375340831526	0.006	0.005	1
PCDHGA5	0.0743608492106991	0.00110234334249865	0.002	0.001	1
GZMA	0.0312782489720936	0.00110225628613755	0.002	0.001	1
SRSF12	0.655512206069978	0.00110223042139908	0.015	0.014	1
ULK4	0.598693047946164	0.00110141534726956	0.016	0.015	1
CHL1	0.723808286081307	0.00110000928049034	0.008	0.008	1
DOLK	0.502509942919967	0.00109951836665845	0.01	0.009	1
KIF5C	0.406129286403473	0.0010994107500988	0.003	0.003	1
SCN1B	0.766377106729581	0.0010988979190213	0.034	0.033	1
INKA2-AS1	0.273515002296933	0.001098753739955	0.003	0.002	1
AL353135.1	0.273515002296933	0.001098753739955	0.003	0.002	1
AL592429.2	0.273515002296933	0.001098753739955	0.003	0.002	1
SLC7A4	0.273515002296933	0.001098753739955	0.003	0.002	1
AL691432.4	0.355000000554462	0.00109809882877533	0.006	0.004	1
SNHG31	0.355000000554462	0.00109809882877533	0.006	0.004	1
ARHGEF12	0.623352704874123	0.00109718331230187	0.084	0.081	1
CDK5	0.625254112458248	0.0010964106102698	0.024	0.022	1
FCRL5	0.127803032654337	0.0010959261470783	0.001	0	1
CPT2	0.665288923236395	0.00109509391308617	0.026	0.025	1
BRICD5	0.48687842665752	0.00109452093948908	0.006	0.006	1
CDH20	0.162620360082209	0.00109308292532578	0.002	0.001	1
AC006116.5	0.162620360082209	0.00109308292532578	0.002	0.001	1
LINC00853	0.228160413362613	0.00109259462910823	0.003	0.002	1
AC019077.1	0.228160413362613	0.00109259462910823	0.003	0.002	1
AC105339.6	0.228160413362613	0.00109259462910823	0.003	0.002	1
SERPINB10	0.228160413362613	0.00109259462910823	0.003	0.002	1
RNF139-AS1	0.696225470059732	0.00109224630318665	0.016	0.015	1
AC103769.1	0.385920611714796	0.00109212276627066	0.007	0.006	1
KLHDC1	0.385920611714796	0.00109212276627066	0.007	0.006	1
ACVR1	0.577825326826761	0.00109106129446036	0.036	0.034	1
TMSB4Y	0.615242956521405	0.00109032793912305	0.013	0.012	1
FAM120A	0.575956033323161	0.00108988886162398	0.281	0.273	1
ZNF550	0.515461301319107	0.00108824779649412	0.011	0.01	1
SHLD3	0.47330382934128	0.00108807081600203	0.009	0.008	1
ADORA3	0.408203984661874	0.00108743085303627	0.004	0.003	1
SIGLEC8	0.019134598389789	0.0010874048638177	0.001	0	1
TMEM163	0.450660638638299	0.00108730452531389	0.009	0.007	1
MCF2	0.0908943203089543	0.00108692027078823	0.002	0.001	1
CCDC173	0.130924769634917	0.00108692027078823	0.002	0.001	1
TM4SF19-AS1	0.130924769634917	0.00108692027078823	0.002	0.001	1
PCDHGA11	0.130924769634917	0.00108692027078823	0.002	0.001	1
AL928970.1	0.130924769634917	0.00108692027078823	0.002	0.001	1
SLC38A4	0.130924769634917	0.00108692027078823	0.002	0.001	1
AF111167.2	0.130924769634917	0.00108692027078823	0.002	0.001	1
AL035252.3	0.130924769634917	0.00108692027078823	0.002	0.001	1
NDN	0.343386080481584	0.00108586058748457	0.022	0.02	1
FOXD1	0.333438190866305	0.00108458342547047	0.009	0.008	1
RHPN2	0.406074831481204	0.00108367503477965	0.003	0.003	1
ADH7	0.460282712915571	0.00108352605355944	0.005	0.004	1
AP003168.2	0.407057939450717	0.0010831938952079	0.005	0.004	1
TMED2-DT	0.407057939450717	0.0010831938952079	0.005	0.004	1
AL137003.2	0.57635692282253	0.0010829329749272	0.01	0.009	1
PPP4C	0.0807845460803581	0.00108140596352829	0.318	0.29	1
AL136115.1	0.018943400659152	0.00108123866155877	0.001	0	1
AFM	0.018943400659152	0.00108123866155877	0.001	0	1
SEPTIN7-AS1	0.018943400659152	0.00108123866155877	0.001	0	1
CAMK2B	0.018943400659152	0.00108123866155877	0.001	0	1
AC000065.1	0.018943400659152	0.00108123866155877	0.001	0	1
AC090579.1	0.018943400659152	0.00108123866155877	0.001	0	1
AP003721.4	0.018943400659152	0.00108123866155877	0.001	0	1
AP001922.5	0.018943400659152	0.00108123866155877	0.001	0	1
AL355001.1	0.018943400659152	0.00108123866155877	0.001	0	1
AL161669.3	0.018943400659152	0.00108123866155877	0.001	0	1
AC026624.1	0.018943400659152	0.00108123866155877	0.001	0	1
LINC01585	0.018943400659152	0.00108123866155877	0.001	0	1
AC133550.2	0.018943400659152	0.00108123866155877	0.001	0	1
AC026461.3	0.018943400659152	0.00108123866155877	0.001	0	1
DIPK1C	0.018943400659152	0.00108123866155877	0.001	0	1
AC005498.2	0.018943400659152	0.00108123866155877	0.001	0	1
LAMA5-AS1	0.018943400659152	0.00108123866155877	0.001	0	1
TMPRSS3	0.018943400659152	0.00108123866155877	0.001	0	1
AP000553.8	0.018943400659152	0.00108123866155877	0.001	0	1
MLC1	0.018943400659152	0.00108123866155877	0.001	0	1
LMNB1-DT	0.018943400659152	0.00108123866155877	0.001	0	1
TREML4	0.018943400659152	0.00108123866155877	0.001	0	1
